,assignmentId,question,response,condition,task
1386,3e5b98ab,assist_is_useful,2.0,Conf.+Single,amzbook
1387,3e5b98ab,assit_useful_detail,I read the review myself and came up with my own determination then I checked marvins assistance and I almost second guessed myself. On the one question I missed I did second guess myself or else I would have gotten all 50 correct instead of 49.,Conf.+Single,amzbook
1388,3e5b98ab,expl_is_useful,1.0,Conf.+Single,amzbook
1389,3e5b98ac,assist_is_useful,3.0,Conf.+Single,amzbook
1390,3e5b98ac,assit_useful_detail,If he strongly felt one way or the other I would read it twice if I didn't agree.,Conf.+Single,amzbook
1391,3e5b98ac,expl_is_useful,3.0,Conf.+Single,amzbook
1392,3e5b98ad,assist_is_useful,3.0,Conf.+Single,amzbook
1393,3e5b98ad,assit_useful_detail,I checked the AI after I chose. I didn't really agree with all of his choices.,Conf.+Single,amzbook
1394,3e5b98ad,expl_is_useful,2.0,Conf.+Single,amzbook
1395,3e5b98ae,assist_is_useful,,Human,amzbook
1396,3e5b98ae,assit_useful_detail,,Human,amzbook
1397,3e5b98ae,expl_is_useful,,Human,amzbook
1398,3e5b98af,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1399,3e5b98af,assit_useful_detail,I read the entire information for myself. After I review Marvin answers and percentage predictions. ,Conf.+Adaptive,amzbook
1400,3e5b98af,expl_is_useful,4.0,Conf.+Adaptive,amzbook
1401,3e5b98b0,assist_is_useful,5.0,Conf.,amzbook
1402,3e5b98b0,assit_useful_detail,I used the percentage and the higher i would trust more. I would first go with what I thought was right first ,Conf.,amzbook
1403,3e5b98b0,expl_is_useful,,Conf.,amzbook
1404,3e5b98b1,assist_is_useful,,Human,amzbook
1405,3e5b98b1,assit_useful_detail,,Human,amzbook
1406,3e5b98b1,expl_is_useful,,Human,amzbook
1407,3e5b98b2,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1408,3e5b98b2,assit_useful_detail,"I sometimes found that Marvin's guesses were completely off. What this AI usually lacked in thee cases was context, because it was only focused on specific words that were either negative or positive in their tone.",Conf.+Adaptive,amzbook
1409,3e5b98b2,expl_is_useful,2.0,Conf.+Adaptive,amzbook
1410,3e5b98b3,assist_is_useful,,Human,amzbook
1411,3e5b98b3,assit_useful_detail,,Human,amzbook
1412,3e5b98b3,expl_is_useful,,Human,amzbook
1413,3e5b98b4,assist_is_useful,,Human,amzbook
1414,3e5b98b4,assit_useful_detail,,Human,amzbook
1415,3e5b98b4,expl_is_useful,,Human,amzbook
1416,3e5b98b5,assist_is_useful,5.0,Conf.+Single,amzbook
1417,3e5b98b5,assit_useful_detail,Marvin is useful one to solve all that task.  He recommanding their answers with percentage of confidunce.,Conf.+Single,amzbook
1418,3e5b98b5,expl_is_useful,5.0,Conf.+Single,amzbook
1419,3e5b98b6,assist_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1420,3e5b98b6,assit_useful_detail,I had to dig deeper and sometimes read the entire review since the highlighted words did not give full context whether negative or positive,Conf.+Adaptive (Expert),amzbook
1421,3e5b98b6,expl_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1422,3e5b98b7,assist_is_useful,,Human,amzbook
1423,3e5b98b7,assit_useful_detail,,Human,amzbook
1424,3e5b98b7,expl_is_useful,,Human,amzbook
1425,3e5b98b8,assist_is_useful,,Human,amzbook
1426,3e5b98b8,assit_useful_detail,,Human,amzbook
1427,3e5b98b8,expl_is_useful,,Human,amzbook
1428,3e5b98b9,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1429,3e5b98b9,assit_useful_detail,"The lower Marvin's percentages went the I read more intently, the higher the percentage I just skimmed",Conf.+Adaptive (Expert),amzbook
1430,3e5b98b9,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1431,3e5b98ba,assist_is_useful,2.0,Conf.+Adaptive,amzbook
1432,3e5b98ba,assit_useful_detail,"Marvin failed to provide useful information based on the words highlighted in each passage, and there didn't seem to be much connecting those words with a positive or negative connotation in each review.  So Marvin was less of a tool to help me decide and more of a ""double check"" based on what I read myself. ",Conf.+Adaptive,amzbook
1433,3e5b98ba,expl_is_useful,1.0,Conf.+Adaptive,amzbook
1434,3e5b98bb,assist_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1435,3e5b98bb,assit_useful_detail,Marvin I felt provided pretty accurate numbers and I mostly chose to go with his recommendation. There were a few times that it was wrong but they were a bit of a harder read to decipher so I used my best judgement.,Conf.+Adaptive (Expert),amzbook
1436,3e5b98bb,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1437,3e5b98bc,assist_is_useful,4.0,Conf.+Double,amzbook
1438,3e5b98bc,assit_useful_detail,I used a 95% confidence cut off. I figured if it's good enough for science it's good enough for me. ,Conf.+Double,amzbook
1439,3e5b98bc,expl_is_useful,2.0,Conf.+Double,amzbook
1440,3e5b98bd,assist_is_useful,,Human,amzbook
1441,3e5b98bd,assit_useful_detail,,Human,amzbook
1442,3e5b98bd,expl_is_useful,,Human,amzbook
1443,3e5b98be,assist_is_useful,2.0,Conf.+Single,amzbook
1444,3e5b98be,assit_useful_detail,I sometimes made note of Marvin's outlines but ultimately just read each review for myself and made a decision. I felt Marvin highlighted good words occasionally but most were meaningless.,Conf.+Single,amzbook
1445,3e5b98be,expl_is_useful,3.0,Conf.+Single,amzbook
1446,3e5b98bf,assist_is_useful,2.0,Conf.,amzbook
1447,3e5b98bf,assit_useful_detail,"Marvin helped a little, but he was quite inaccurate so I found myself reading the entire passage and figuring it out myself.",Conf.,amzbook
1448,3e5b98bf,expl_is_useful,,Conf.,amzbook
1449,3e5b98c0,assist_is_useful,4.0,Conf.+Double,amzbook
1450,3e5b98c0,assit_useful_detail,"When I was not confident whether the review is positive or negative, I used Marvin's suggestion. Also, if Marvin's confidence level (I don't remember what exactly called it in the instruction) is high, I tend to used Marvin's suggestion.",Conf.+Double,amzbook
1451,3e5b98c0,expl_is_useful,3.0,Conf.+Double,amzbook
1452,3e5b98c1,assist_is_useful,1.0,Conf.+Adaptive (Expert),amzbook
1453,3e5b98c1,assit_useful_detail,I essentially didn't.  I made judgments on my own.  ,Conf.+Adaptive (Expert),amzbook
1454,3e5b98c1,expl_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1455,3e5b98c2,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1456,3e5b98c2,assit_useful_detail,"I generally went with it. However, ultimately I trusted my judgement more.",Conf.+Adaptive (Expert),amzbook
1457,3e5b98c2,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1458,3e5b98c3,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1459,3e5b98c3,assit_useful_detail,I scanned each review and looked in particular for the statements that Marvin highlighted.,Conf.+Adaptive (Expert),amzbook
1460,3e5b98c3,expl_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1461,3e5b98c4,assist_is_useful,2.0,Conf.,amzbook
1462,3e5b98c4,assit_useful_detail,"I actually read the reviews and made my own judgement.  Marvin  generally confirmed my opinion, but not always .  When there was disagreement, my judgement tended to be better.",Conf.,amzbook
1463,3e5b98c4,expl_is_useful,,Conf.,amzbook
1464,3e5b98c5,assist_is_useful,2.0,Conf.+Double,amzbook
1465,3e5b98c5,assit_useful_detail,I DISN-T REALLY RELY OR TRUST IT - MADE MY OWN CHOICES-MARVIN DID NOT EFFECT MY CHOICES IN ANY WAY,Conf.+Double,amzbook
1466,3e5b98c5,expl_is_useful,1.0,Conf.+Double,amzbook
1467,3e5b98c6,assist_is_useful,4.0,Conf.,amzbook
1468,3e5b98c6,assit_useful_detail,The information was deceptive at some point. But it was helpful all way long.,Conf.,amzbook
1469,3e5b98c6,expl_is_useful,,Conf.,amzbook
1470,3e5b98c7,assist_is_useful,4.0,Conf.,amzbook
1471,3e5b98c7,assit_useful_detail,"I only really trusted Marvin about halfway through, and then only for the items where he had a 90% or better rating for the selection. It was pretty clear that lower than 80 could go either way, but between 80-90 was mostly good.",Conf.,amzbook
1472,3e5b98c7,expl_is_useful,,Conf.,amzbook
1473,3e5b98c8,assist_is_useful,4.0,Conf.+Single,amzbook
1474,3e5b98c8,assit_useful_detail,I was reading around Marvin's highlighted words to understand the context of the statement. That made me to finish the review quicker with Marvin's help.,Conf.+Single,amzbook
1475,3e5b98c8,expl_is_useful,4.0,Conf.+Single,amzbook
1476,3e5b98c9,assist_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1477,3e5b98c9,assit_useful_detail,I generally took his advice with anything 84% or over. Lower than that i would usually accept his advice unless it was 64 percent certainty or less and then i would take his advice about half the time ,Conf.+Adaptive (Expert),amzbook
1478,3e5b98c9,expl_is_useful,5.0,Conf.+Adaptive (Expert),amzbook
1479,3e5b98ca,assist_is_useful,1.0,Conf.,amzbook
1480,3e5b98ca,assit_useful_detail,I relied solely on my reading. I only checked what the AI declared after I read the email and still based rating on my own judgement.,Conf.,amzbook
1481,3e5b98ca,expl_is_useful,,Conf.,amzbook
1482,3e5b98cb,assist_is_useful,4.0,Conf.+Double,amzbook
1483,3e5b98cb,assit_useful_detail,"I tried to compared marvin's prediction with my understanding of the review. I went with the suggestion most times, it was usually accurate.",Conf.+Double,amzbook
1484,3e5b98cb,expl_is_useful,4.0,Conf.+Double,amzbook
1485,3e5b98cc,assist_is_useful,4.0,Conf.+Double,amzbook
1486,3e5b98cc,assit_useful_detail,I used it as a guide to help check with what I thought,Conf.+Double,amzbook
1487,3e5b98cc,expl_is_useful,3.0,Conf.+Double,amzbook
1488,3e5b98cd,assist_is_useful,4.0,Conf.,amzbook
1489,3e5b98cd,assit_useful_detail,"If there was a close call, I checked his analysis. The percentages proved very helpful in the sense that if he was 90 plus percent confidence, you could pretty much trust it.",Conf.,amzbook
1490,3e5b98cd,expl_is_useful,,Conf.,amzbook
1491,3e5b98ce,assist_is_useful,3.0,Conf.+Double,amzbook
1492,3e5b98ce,assit_useful_detail,"I guess I mostly didn't use Marvin, but I did look at the rating and the confidence level, but not the word selection. Maybe I should have for a few of the more neutral reviews though.",Conf.+Double,amzbook
1493,3e5b98ce,expl_is_useful,1.0,Conf.+Double,amzbook
1494,3e5b98cf,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1495,3e5b98cf,assit_useful_detail,I skimmed through the reviews and focused on the last few sentences then compared that to what the judgement was.,Conf.+Adaptive,amzbook
1496,3e5b98cf,expl_is_useful,4.0,Conf.+Adaptive,amzbook
1497,3e5b98d0,assist_is_useful,,Human,amzbook
1498,3e5b98d0,assit_useful_detail,,Human,amzbook
1499,3e5b98d0,expl_is_useful,,Human,amzbook
1500,3e5b98d1,assist_is_useful,5.0,Conf.+Double,amzbook
1501,3e5b98d1,assit_useful_detail,"Marvin helped me decide if the dialogue was positive or negative when I had doubts about my own judgement. 
Over all, Marvin was very helpful for me and I could have not completed this task without it's help.",Conf.+Double,amzbook
1502,3e5b98d1,expl_is_useful,5.0,Conf.+Double,amzbook
1503,3e5b98d2,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1504,3e5b98d2,assit_useful_detail,It allowed me to have a quick glimpse into the type of book it was. He showed the good and bad ,Conf.+Adaptive (Expert),amzbook
1505,3e5b98d2,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1506,3e5b98d3,assist_is_useful,,Human,amzbook
1507,3e5b98d3,assit_useful_detail,,Human,amzbook
1508,3e5b98d3,expl_is_useful,,Human,amzbook
1509,3e5b98d4,assist_is_useful,3.0,Conf.,amzbook
1510,3e5b98d4,assit_useful_detail,I only used his recommendations when I myself had trouble determining the emotions of the book reviews.,Conf.,amzbook
1511,3e5b98d4,expl_is_useful,,Conf.,amzbook
1512,3e5b98d5,assist_is_useful,1.0,Conf.,amzbook
1513,3e5b98d5,assit_useful_detail,"I didn't really use Marvin at all, I just read the reviews on my own",Conf.,amzbook
1514,3e5b98d5,expl_is_useful,,Conf.,amzbook
1515,3e5b98d6,assist_is_useful,3.0,Conf.+Adaptive,amzbook
1516,3e5b98d6,assit_useful_detail,"He made me pause when he was unsure. When he was close to 100%, I almost always trusted him.",Conf.+Adaptive,amzbook
1517,3e5b98d6,expl_is_useful,2.0,Conf.+Adaptive,amzbook
1518,3e5b98d7,assist_is_useful,4.0,Conf.,amzbook
1519,3e5b98d7,assit_useful_detail,Preliminary information.  I then was able to scan for trigger words.,Conf.,amzbook
1520,3e5b98d7,expl_is_useful,,Conf.,amzbook
1521,3e5b98d8,assist_is_useful,2.0,Conf.+Adaptive,amzbook
1522,3e5b98d8,assit_useful_detail,It was mostly a distraction because it highlighted unexpected words.,Conf.+Adaptive,amzbook
1523,3e5b98d8,expl_is_useful,1.0,Conf.+Adaptive,amzbook
1524,3e5b98d9,assist_is_useful,3.0,Conf.,amzbook
1525,3e5b98d9,assit_useful_detail,i used it if i was unsure of my own decision/.,Conf.,amzbook
1526,3e5b98d9,expl_is_useful,2.0,Conf.,amzbook
1527,3e5b98da,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1528,3e5b98da,assit_useful_detail,they have good to the story,Conf.+Adaptive,amzbook
1529,3e5b98da,expl_is_useful,4.0,Conf.+Adaptive,amzbook
1530,3e5b98db,assist_is_useful,4.0,Conf.,amzbook
1531,3e5b98db,assit_useful_detail,I read the review then checked with marvin regardless of his guess. It seems that sometimes he is very confident but actually wrong.,Conf.,amzbook
1532,3e5b98db,expl_is_useful,,Conf.,amzbook
1533,3e5b98dc,assist_is_useful,2.0,Conf.+Double,amzbook
1534,3e5b98dc,assit_useful_detail,I only looked at Marvin answer when I came to one that could have went either way. I looked to see what Marvin said. But alot of the time he was wrong.,Conf.+Double,amzbook
1535,3e5b98dc,expl_is_useful,2.0,Conf.+Double,amzbook
1536,3e5b98dd,assist_is_useful,3.0,Conf.,amzbook
1537,3e5b98dd,assit_useful_detail,I tried not to pay too much attention to Marvin's recommendations.  I simply read the reviews for myself.,Conf.,amzbook
1538,3e5b98dd,expl_is_useful,,Conf.,amzbook
1539,3e5b98de,assist_is_useful,4.0,Conf.,amzbook
1540,3e5b98de,assit_useful_detail,I took a glance at his advice and his confidence level. This helped me to for an advanced opinion before I read the reviews ,Conf.,amzbook
1541,3e5b98de,expl_is_useful,,Conf.,amzbook
1542,3e5b98df,assist_is_useful,2.0,Conf.+Double,amzbook
1543,3e5b98df,assit_useful_detail,i did not use Marvin;s information. He was useless.,Conf.+Double,amzbook
1544,3e5b98df,expl_is_useful,2.0,Conf.+Double,amzbook
1545,3e5b98e0,assist_is_useful,1.0,Conf.+Double,amzbook
1546,3e5b98e0,assit_useful_detail,I ignored it. The text highlighting was more distracting than helpful.,Conf.+Double,amzbook
1547,3e5b98e0,expl_is_useful,1.0,Conf.+Double,amzbook
1548,3e5b98e1,assist_is_useful,4.0,Conf.,amzbook
1549,3e5b98e1,assit_useful_detail,"I read the review to get my own feelings about it, then reviewed Marvin's recommendation and re-evaluated my review if they differed.",Conf.,amzbook
1550,3e5b98e1,expl_is_useful,,Conf.,amzbook
1551,3e5b98e2,assist_is_useful,,Human,amzbook
1552,3e5b98e2,assit_useful_detail,,Human,amzbook
1553,3e5b98e2,expl_is_useful,,Human,amzbook
1554,3e5b98e3,assist_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1555,3e5b98e3,assit_useful_detail,I looked for key words about the book that were positive or negative.  I then used these to guess whether i needed to read more or just use marvins suggestions.  ,Conf.+Adaptive (Expert),amzbook
1556,3e5b98e3,expl_is_useful,4.0,Conf.+Adaptive (Expert),amzbook
1557,3e5b98e4,assist_is_useful,4.0,Conf.,amzbook
1558,3e5b98e4,assit_useful_detail,"If I'm not too certain, I'll take marvin's advises.  ",Conf.,amzbook
1559,3e5b98e4,expl_is_useful,,Conf.,amzbook
1560,3e5b98e5,assist_is_useful,,Human,amzbook
1561,3e5b98e5,assit_useful_detail,,Human,amzbook
1562,3e5b98e5,expl_is_useful,,Human,amzbook
1563,3e5b98e6,assist_is_useful,1.0,Conf.+Adaptive,amzbook
1564,3e5b98e6,assit_useful_detail,"I tried to pay attention to it at first but I found it to be inconsistent, so I generally went with my own estimation first.  Sometimes I would then use him as a backup. ",Conf.+Adaptive,amzbook
1565,3e5b98e6,expl_is_useful,1.0,Conf.+Adaptive,amzbook
1566,3e5b98e7,assist_is_useful,3.0,Conf.+Adaptive (Expert),amzbook
1567,3e5b98e7,assit_useful_detail,"I didn't. I used my own judgment for each review. There were times that the things Marvin highlighted that were out of context, so I just trusted my own judgment, even though it was wrong a few times.",Conf.+Adaptive (Expert),amzbook
1568,3e5b98e7,expl_is_useful,2.0,Conf.+Adaptive (Expert),amzbook
1569,3e5b98e8,assist_is_useful,5.0,Conf.+Double,amzbook
1570,3e5b98e8,assit_useful_detail,I tried to use his judgment base on the percent.  He was accurate for the most part.,Conf.+Double,amzbook
1571,3e5b98e8,expl_is_useful,5.0,Conf.+Double,amzbook
1572,3e5b98e9,assist_is_useful,4.0,Conf.+Adaptive,amzbook
1573,3e5b98e9,assit_useful_detail,"sometimes he highlighted things that weren't terribly useful or even threw me off, but sometimes he was good. he generally got the girst of it. ",Conf.+Adaptive,amzbook
